0	46
0	65
0	61
0	33
0	57
0	59
0	47
0	60
0	39
0	35
0	30
0	63
0	36
0	56
0	37
0	42
0	48
0	53
0	44
0	66
0	32
0	40
0	45
0	67
0	68
0	62
0	64
0	41
0	50
1	76
1	71
1	72
1	74
2	111
2	84
2	103
2	94
2	85
2	83
2	87
2	49
2	104
2	88
2	86
2	95
2	99
2	90
2	105
2	53
2	102
2	79
2	93
2	89
2	97
2	77
2	98
2	42
2	112
2	101
2	32
2	107
2	91
2	108
2	47
3	126
3	123
3	138
3	129
3	149
3	132
3	148
3	140
3	152
3	117
3	154
3	150
3	127
3	133
3	124
3	94
3	118
3	116
3	135
3	80
3	131
3	151
3	115
3	142
3	109
3	32
3	146
3	143
3	136
3	153
3	119
3	141
3	114
3	147
4	158
4	173
4	168
4	184
4	166
4	174
4	159
4	164
4	162
4	181
4	157
4	183
4	170
4	165
4	177
4	178
4	182
4	160
4	172
4	175
4	156
4	169
4	155
5	213
5	189
5	187
5	195
5	34
5	61
5	201
5	217
5	212
5	215
5	216
5	225
5	204
5	44
5	193
5	226
5	221
5	208
5	191
5	202
5	200
5	199
5	214
5	192
5	186
5	220
5	205
5	207
5	206
5	227
5	188
5	211
5	223
5	224
6	235
6	67
6	240
6	239
6	231
6	245
6	167
6	229
6	218
6	172
6	233
6	192
6	208
6	188
6	230
6	243
6	242
6	48
6	236
6	238
6	163
6	195
6	193
6	234
6	244
6	246
7	265
7	274
7	253
7	271
7	261
7	273
7	263
7	250
7	252
7	275
7	248
7	262
7	266
7	259
7	256
7	258
7	268
7	254
7	260
7	257
7	264
7	3
8	282
8	308
8	288
8	303
8	300
8	142
8	290
8	302
8	281
8	285
8	286
8	115
8	301
8	135
8	297
8	293
8	291
8	284
8	289
8	127
8	280
8	276
8	299
8	137
8	80
8	306
8	298
8	305
8	84
8	309
8	146
8	295
8	304
9	192
9	191
9	332
9	330
9	150
9	322
9	325
9	310
9	232
9	323
9	320
9	185
9	324
9	317
9	315
9	318
9	311
9	198
9	203
9	331
9	333
9	335
9	336
9	220
9	189
9	321
9	147
9	235
9	83
9	319
9	224
9	313
9	61
9	327
10	255
10	352
10	347
10	49
10	353
10	270
10	108
10	341
10	351
10	271
10	254
10	228
10	342
10	362
10	363
10	359
10	321
10	232
10	360
10	185
10	197
10	339
10	357
10	338
10	356
10	350
10	361
10	343
10	349
10	367
10	344
10	355
11	214
11	393
11	61
11	375
11	378
11	374
11	34
11	380
11	376
11	220
11	235
11	255
11	195
11	197
11	379
11	196
11	385
11	384
11	349
11	370
11	237
11	223
11	377
11	145
11	212
11	392
11	94
11	373
11	369
11	232
11	386
11	321
11	389
11	381
11	316
11	228
12	399
12	412
12	404
12	403
12	409
12	410
12	402
12	407
12	395
12	408
12	398
12	397
12	411
13	430
13	116
13	84
13	144
13	432
13	80
13	439
13	434
13	438
13	429
13	437
13	136
13	436
13	173
13	418
13	131
13	420
13	140
13	426
13	421
13	133
13	435
13	415
13	425
13	149
13	414
13	431
13	419
13	417
13	416
13	122
14	445
14	451
14	61
14	260
14	442
14	233
14	449
14	448
14	85
14	446
14	378
14	441
15	471
15	462
15	195
15	469
15	219
15	468
15	457
15	390
15	453
15	269
15	146
15	319
15	470
15	197
15	466
15	384
15	220
15	232
15	61
15	459
15	464
15	316
15	455
15	321
15	374
15	372
15	452
15	465
15	454
15	461
15	472
15	186
16	49
16	488
16	478
16	493
16	476
16	498
16	477
16	497
16	60
16	474
16	255
16	138
16	496
16	486
16	95
16	473
16	484
16	109
16	48
16	495
16	262
16	87
16	481
16	42
16	491
16	147
16	379
16	144
16	475
17	506
17	511
17	507
17	87
17	512
17	509
17	518
17	499
17	517
17	360
17	513
17	504
17	501
17	510
17	515
17	355
17	35
17	500
17	120
17	516
17	503
18	452
18	527
18	185
18	525
18	48
18	532
18	192
18	536
18	220
18	190
18	61
18	526
18	196
18	458
18	321
18	454
18	197
18	237
18	195
18	535
18	186
18	450
18	199
18	203
18	534
18	34
18	369
18	207
18	389
18	377
18	470
18	531
18	533
18	381
18	214
19	540
19	545
19	556
19	566
19	546
19	554
19	565
19	559
19	547
19	549
19	553
19	548
19	568
19	354
19	552
19	538
19	550
19	551
19	539
19	361
19	560
19	564
19	558
19	274
19	542
19	544
20	593
20	84
20	594
20	579
20	585
20	359
20	294
20	143
20	582
20	573
20	78
20	2
20	279
20	426
20	144
20	587
20	138
20	87
20	580
20	413
20	49
20	591
20	571
20	584
20	586
20	592
20	588
20	581
20	590
20	100
20	597
20	475
21	295
21	462
21	525
21	602
21	603
21	185
21	192
21	611
21	188
21	228
21	610
21	477
21	44
21	609
21	197
21	599
21	605
21	604
21	83
21	461
21	372
21	522
21	284
21	607
21	212
21	199
21	168
21	186
21	608
21	207
21	146
22	61
22	620
22	192
22	190
22	622
22	206
22	617
22	336
22	185
22	193
22	330
22	223
22	613
22	207
22	208
22	220
22	614
22	237
22	189
22	83
22	186
22	34
22	191
22	616
22	187
22	226
22	314
22	199
22	235
22	205
22	238
22	81
22	211
22	310
22	389
23	641
23	629
23	639
23	643
23	638
23	625
23	647
23	648
23	650
23	631
23	624
23	14
23	623
23	630
23	628
23	651
23	642
23	640
23	626
23	644
23	649
23	359
23	633
23	485
23	634
24	674
24	653
24	670
24	44
24	470
24	425
24	656
24	673
24	282
24	471
24	655
24	667
24	652
24	78
24	675
24	676
24	672
24	461
24	658
24	102
24	665
24	664
24	662
24	93
24	663
24	668
24	660
24	623
24	669
24	318
24	657
25	58
25	681
25	39
25	678
25	683
25	698
25	696
25	688
25	612
25	680
25	677
25	701
25	112
25	686
25	693
25	38
25	63
25	685
25	70
25	30
25	679
25	697
25	694
25	700
25	690
26	214
26	228
26	472
26	197
26	709
26	61
26	310
26	334
26	383
26	255
26	657
26	374
26	452
26	321
26	223
26	34
26	185
26	377
26	710
26	644
26	711
26	714
26	459
26	199
26	474
26	213
26	705
26	327
26	189
26	349
26	458
26	85
26	351
26	707
27	185
27	145
27	61
27	186
27	109
27	216
27	311
27	367
27	201
27	326
27	146
27	228
27	718
27	459
27	214
27	657
27	721
27	349
27	150
27	715
27	452
27	220
27	320
27	334
27	719
27	384
27	722
27	147
27	717
27	716
27	192
27	644
27	723
28	44
28	730
28	732
28	726
28	724
28	735
28	733
28	734
28	17
28	700
28	736
28	84
28	362
28	663
28	729
28	651
28	591
28	38
28	725
28	508
28	727
28	186
28	416
28	154
28	685
29	144
29	744
29	591
29	571
