0	6896
0	5793
0	4748
0	2796
1	4640
1	2749
1	5567
1	3769
2	875
2	2373
2	2958
2	6846
3	4803
3	4656
3	4940
3	5993
3	830
3	30
3	1493
3	6142
3	5004
3	1474
3	6861
3	5242
3	5781
3	562
3	5908
3	3134
4	4330
4	5913
4	5948
5	2665
5	194
5	5334
5	2099
6	3437
6	315
6	5019
6	5080
6	3269
6	2317
6	4974
7	3891
7	2749
7	4674
7	6110
7	4563
7	6073
7	4880
8	561
8	2204
8	1538
8	2909
8	3255
8	4053
8	3070
8	835
9	1097
9	1967
9	3919
9	3135
9	1722
10	2659
10	3339
10	2711
10	3115
10	1268
10	4936
10	2663
10	6158
10	3402
11	3235
11	1666
11	5171
11	6310
11	3912
11	1007
11	948
11	6126
12	2454
12	4945
12	6702
12	4030
12	6159
12	5389
13	301
13	4409
13	3402
13	5059
13	4867
13	4222
13	2973
14	4653
14	2711
14	1083
14	2663
14	636
14	625
14	4705
14	3365
14	1630
14	561
14	5907
14	1743
14	3175
14	5080
14	1426
14	980
14	6821
14	6495
14	2685
14	5153
14	902
14	4087
14	1230
14	5300
14	6127
14	1861
14	4478
14	5651
14	5401
14	4716
14	6635
14	6710
14	1998
14	114
14	2672
14	2717
14	985
14	1283
14	2426
14	3018
14	1227
14	3798
14	4783
14	4361
14	2707
14	1735
14	5467
14	417
14	3947
15	257
15	186
15	62
16	4282
16	2348
16	5544
16	512
16	4454
16	2317
16	6101
16	3340
16	1204
16	2628
16	5343
17	1732
17	2853
17	2025
17	3847
17	1538
18	4935
18	5627
18	6476
18	5628
18	4359
18	6235
18	5622
18	5443
18	5990
18	5494
18	2618
18	5964
19	3858
19	5220
19	3760
19	2968
19	3761
19	649
20	398
20	3934
20	5188
21	426
21	174
21	9
21	140
21	364
22	1215
22	5695
22	1613
22	5197
22	3036
23	2116
23	3937
23	5577
23	4199
23	2563
23	4831
24	4685
24	3803
24	2475
24	4402
24	3480
25	3317
25	2962
25	1756
26	1780
26	1010
26	954
26	1065
26	2507
27	622
27	4555
27	839
27	2098
27	1129
27	5758
27	4582
27	6109
27	6071
27	4770
27	1352
27	6124
27	4385
27	6281
27	3935
27	4378
28	1227
28	1041
28	934
29	2294
29	5885
29	6576
29	1859
29	3278
30	3823
30	3755
30	4012
31	622
31	2129
31	835
31	5101
31	4713
32	2831
32	934
32	2090
32	800
32	3193
32	4659
32	3872
32	5019
32	2149
32	1133
32	1772
32	4856
32	2948
32	2067
32	4375
32	3330
32	649
32	902
32	3455
32	636
33	2330
33	5623
34	1695
34	3947
34	6187
35	3206
35	1538
35	4574
35	1681
35	1875
35	5764
35	1065
36	43
36	206
36	756
36	247
36	24
36	76
37	4169
37	4339
37	3076
38	5675
38	5387
38	5591
38	916
38	907
38	5342
38	4072
39	6549
39	6584
39	6539
40	1227
40	5546
40	3507
41	6641
41	6992
41	2822
41	5793
42	2865
42	6062
42	6575
42	1538
42	5219
43	4479
43	59
43	1524
43	3498
43	4332
43	5104
43	5105
44	2505
44	2651
44	5275
44	5962
44	5848
44	6279
44	2717
45	5739
45	301
45	828
45	1530
45	4307
45	1338
46	6629
46	5544
46	4602
46	2349
46	4486
46	482
46	6348
46	1704
47	902
47	4943
48	5082
49	2377
49	5298
49	5544
49	4034
49	958
49	301
49	4201
49	2026
49	4001
49	4562
49	1349
49	1166
49	4783
49	4780
49	3307
49	3934
50	1110
50	1511
50	971
50	1765
50	1672
50	1764
50	14
51	1041
51	6205
51	498
52	1065
52	615
52	992
53	912
53	3364
53	749
53	5797
53	875
54	2849
54	1385
54	6600
55	1167
55	3921
55	6829
55	6886
55	3677
56	4102
56	5045
56	1708
56	4589
57	3051
57	6146
57	1613
57	5335
57	1623
57	3608
58	2986
58	3375
58	2962
58	1284
58	314
59	1574
59	1694
59	1069
59	563
59	285
60	6887
60	5675
60	6327
60	6867
61	6783
61	1826
61	2432
62	1426
62	3919
62	2566
62	6338
62	840
62	3796
62	3072
62	3155
62	4270
62	942
62	4904
62	837
63	1697
63	2371
64	1844
64	4262
64	3359
65	5707
65	4856
65	2784
65	6089
65	1192
65	2026
65	5955
65	5298
65	108
65	649
66	6342
66	2685
66	354
67	2937
67	510
68	6560
68	6711
68	5587
68	3136
68	1164
68	1139
69	1967
69	5800
69	2754
69	51
69	6459
70	934
70	1915
70	533
70	605
71	3822
71	6514
71	1293
71	5536
71	6513
71	6350
71	7001
71	6971
71	6978
72	301
72	264
72	510
72	3202
73	3176
73	1441
73	4450
73	649
73	1705
74	4350
74	6850
74	2433
74	175
74	669
74	4543
74	3886
74	4486
74	5462
75	2444
76	2830
76	5468
76	5651
76	1104
76	4878
76	2043
76	2832
76	6636
77	3592
77	361
77	6236
77	1065
77	5533
77	3430
77	2695
77	2444
77	4181
77	5669
77	3357
77	1567
77	3052
77	6401
77	3767
77	3364
77	5932
77	4242
77	5437
78	6327
78	4535
78	1303
79	2295
79	2749
79	4164
79	3916
80	4845
80	3799
80	3022
80	4849
81	1038
82	1586
82	1852
82	2350
82	2938
83	554
83	74
83	460
83	706
83	1647
84	5750
84	1953
84	3907
84	1984
85	2201
85	2672
85	4831
85	6158
86	301
87	1780
87	6371
88	2993
88	3744
88	2970
88	1929
89	3445
89	4126
90	2358
90	1300
90	2444
90	1058
90	1113
91	5651
91	5144
92	2243
92	1647
92	1456
92	1939
92	1940
93	2757
93	877
93	670
93	2321
93	494
94	331
94	2454
